filename,true_age,z_true,full_logz,full_logzerr,full_ncall,full_eff,full_chi2,full_ndof,full_age,full_age_err,full_t0_mean,full_t0_std,full_t0_median,full_x1_mean,full_x1_std,full_x1_median,full_x1_q16,full_x1_q84,full_c_mean,full_c_std,full_c_median,full_c_q16,full_c_q84,full_x0_mean,full_x0_std,full_x0_median,full_log10_x0_mean,full_log10_x0_std,nuis_logz,nuis_logzerr,nuis_ncall,nuis_eff,nuis_chi2,nuis_ndof,nuis_age,nuis_age_err,nuis_t0_mean,nuis_t0_std,nuis_t0_median,nuis_x1_mean,nuis_x1_std,nuis_x1_median,nuis_x1_q16,nuis_x1_q84,nuis_c_mean,nuis_c_std,nuis_c_median,nuis_c_q16,nuis_c_q84,nuis_x0_mean,nuis_x0_std,nuis_x0_median,filename_norm,Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15,bootstrap_age,snid_std_dev,delta_age,delta_age_unc
sn1997do-19971204.33-fast.flm,20.2300000000032,0.0101,-58124.172846761125,0.6856588199127166,[1 1 1 ... 1 1 1],2.927958406039671,116174.85680684602,2544,9.76006308729153,0.0106337930712325,-9.76006308729153,0.0106337930712325,-9.760668312373973,-1.491513482326856,0.0096312707200648,-1.4914797828267936,-1.5007382396653384,-1.4827182743094296,0.5824093643495539,0.0005843923989911,0.5824379246004883,0.5818163493658162,0.5829722066643999,0.0099999401753325,6.494559300750165e-08,0.0099999622124821,-2.000002598169226,2.8205892354616547e-06,-11263.044864039635,0.5201748194657135,[1 1 1 ... 1 1 1],3.6725417300079775,22484.039353964545,2545,16.116999594329997,0.025380664862244,-16.116999594329997,0.025380664862244,-16.116621785403694,-0.8977141314314633,0.0091571684645622,-0.8980270158803654,-0.906322065780606,-0.8882362017152268,0.1324957640753011,0.0015949303045904,0.1326119428795682,0.1309084820428347,0.134164218881591,0.0230893572082417,5.764551139841132e-05,0.0230877167321988,sn1997do-19971204.33-fast.flm,sn1997do-19971204.33-fast.flm,108.93,1997do,20.0277200277232,0.099000099000099,0.0101,0.94,HV,0.94,19.3,0.7153,-0.7277200277231977,0.7221184872318597
sn1997do-19971205.30-fast.flm,21.20000000000437,0.0101,-45219.63257021824,0.6805085010431248,[1 1 1 ... 1 1 1],2.966630977872948,90368.1353701296,2544,10.257722117716854,0.0112574979959712,-10.257722117716854,0.0112574979959712,-10.257283428046918,-1.6758757014151986,0.009469262133245,-1.6762943464814255,-1.6850269884132345,-1.666539782718841,0.5916243447709169,0.0005342663728742,0.5916330598009854,0.5910894973206595,0.5921757530778198,0.0099999078236808,9.490778537269736e-08,0.0099999379240716,-2.000004003204685,4.1218718865090526e-06,-12411.62286624464,0.5095229686835352,[1 1 1 ... 1 1 1],3.711670408691966,24782.70883621292,2545,16.57340091564868,0.0307074438982279,-16.57340091564868,0.0307074438982279,-16.574193903660742,-1.0135337169473484,0.0108523157706559,-1.0134874405553989,-1.0247334760570936,-1.0022562545036262,0.1360446949471614,0.0017048556240158,0.135997592896317,0.1343894054328593,0.1377366389231309,0.0225663740474456,6.029043738369631e-05,0.0225672460463367,sn1997do-19971205.30-fast.flm,sn1997do-19971205.30-fast.flm,94.75,1997do,20.98802098802531,0.099000099000099,0.0101,0.94,HV,0.94,20.85,0.8537,-0.1380209880253069,0.8594211479839378
sn1997do-19971205.35-mmt.flm,21.25,0.0101,-3227.089435543284,0.6020145465539419,[1 1 1 ... 1 1 1],2.995810247095013,6397.09558120638,2300,12.404992492233903,0.0635128126799361,-12.404992492233903,0.0635128126799361,-12.40689779537064,-1.004859034278886,0.0332078380770261,-1.005859093739773,-1.0362824146183185,-0.9736377200654722,0.354452718422392,0.0021121579919223,0.3545664954719314,0.3522965846277082,0.3564922764630305,0.0099966142618383,3.514898350275293e-06,0.0099976949499657,-2.0001470924970466,0.0001527599132737,-1875.4356477669385,0.4628209133292795,[1 1 1 ... 1 1 1],3.855628759667717,3717.19910406117,2301,16.37610196998129,0.0534871391441321,-16.37610196998129,0.0534871391441321,-16.376129593804954,-1.695060019972113,0.0373416975516011,-1.6956062152045774,-1.7327604322069527,-1.659763803937313,-0.0558314841587279,0.0082393104095826,-0.0561780737880943,-0.0642252261089728,-0.0472194543497361,0.0197288280076958,0.0002244530770236,0.0197338064473266,sn1997do-19971205.35-mmt.flm,sn1997do-19971205.35-mmt.flm,54.26,1997do,21.03752103752104,0.099000099000099,0.0101,0.94,HV,0.94,19.95,0.776,-1.0875210375210391,0.782289600852542
sn1997dt-19971123.19-fast.flm,-10.709999999999129,0.0073,-15332.574442213298,0.6715137191479489,[1 1 1 ... 1 1 1],2.9346007491967603,30594.694611859835,2544,-6.042405180684625,0.0106047329808835,6.042405180684625,0.0106047329808835,6.042966615716921,2.265875641587129e-05,0.0107928710606646,-0.0004128678203674,-0.0103774747515856,0.0110622586101829,0.5777431030208948,0.0007621660502654,0.5777427549435776,0.5769602309268342,0.5785266985911912,0.0099996118810388,3.775864609544316e-07,0.0099997305936588,-2.000016856429056,1.6399558464141346e-05,-8969.373280100966,0.5104410736444989,[1 1 1 ... 1 1 1],3.717970711623337,17897.797461364647,2545,-9.712152824859672,0.0407785131306318,9.712152824859672,0.0407785131306318,9.708813256335668,-0.0768295649888003,0.0089126080950147,-0.0767308736448963,-0.0861390587041377,-0.0684988150069259,0.5029472029423373,0.0009266969385622,0.5028927639953653,0.5020820990031987,0.5039121363807224,0.0190256449361644,0.0001428083898197,0.0190155617776227,sn1997dt-19971123.19-fast.flm,sn1997dt-19971123.19-fast.flm,91.61,1997dt,-10.63238359972116,0.3971011615208974,0.0073,1.04,N,1.04,-3.3,1.0335,7.332383599721161,1.107163755946358
sn1997dt-19971124.09-fast.flm,-9.810000000004948,0.0073,-5870.254088111611,0.6161408174744527,[1 1 1 ... 1 1 1],3.0536891041341256,11681.196401646286,2544,-8.534275721377954,0.0434341319243919,8.534275721377954,0.0434341319243919,8.531672251102421,-0.2643753981120241,0.0109395589956543,-0.2644940601067986,-0.2748320053253312,-0.25406691052072,0.4832341330853918,0.0011475897666878,0.4831991871945178,0.4821525988006351,0.4843047063927961,0.0087819789715485,6.599426617543002e-05,0.0087772081687137,-2.056419869094794,0.0032635033048106,-5860.257425025726,0.5008999671345805,[1 1 1 ... 1 1 1],3.722329123748848,11681.19269497701,2545,-8.535348060575233,0.0444439892144588,8.535348060575233,0.0444439892144588,8.537495530269283,-0.2641613036609642,0.0118683506811117,-0.2637998376577117,-0.2758883338896,-0.2529523626040371,0.4831270399728736,0.0012093685065761,0.4831406804125413,0.4820134145920312,0.4843932118963254,0.008787552618731,6.671268764777002e-05,0.0087888451808489,sn1997dt-19971124.09-fast.flm,sn1997dt-19971124.09-fast.flm,73.14,1997dt,-9.73890598630492,0.3971011615208974,0.0073,1.04,N,1.04,-3.4,0.8952,6.338905986304919,0.9793224047683408
sn1997dt-19971125.11-fast.flm,-8.790000000000873,0.0073,-86403.84146695309,0.699147197477785,[1 1 1 ... 1 1 1],2.9373719575720707,172732.15097055215,2544,-3.5201373075975035,0.0089009295192841,3.5201373075975035,0.0089009295192841,3.520386911100914,-0.0172992075512499,0.007853854253874,-0.017495468334852,-0.0253626198644951,-0.00961591974451,0.7167718636882056,0.0003148777334136,0.7167726581215694,0.7164729224639625,0.717088432957496,0.0099999747884989,2.6019452530099332e-08,0.0099999825779832,-2.0000010949244293,1.130016340260342e-06,-12427.435967546882,0.5300269349953022,[1 1 1 ... 1 1 1],3.6831284720703374,24811.09777956124,2545,-7.531366401084838,0.0191764811775285,7.531366401084838,0.0191764811775285,7.532143325715573,-0.4565203023626888,0.0064180123231096,-0.4567573350676541,-0.4631249819237313,-0.4499448992768018,0.4851353334036549,0.0005830302121207,0.4851219666794133,0.4845845272962146,0.4856622440914804,0.0198792145867182,6.002175335478697e-05,0.0198821122940671,sn1997dt-19971125.11-fast.flm,sn1997dt-19971125.11-fast.flm,138.93,1997dt,-8.726298024422588,0.3971011615208974,0.0073,1.04,N,1.04,-2.85,0.8287,5.876298024422589,0.9189303686793934
sn1997dt-19971126.14-fast.flm,-7.760000000002037,0.0073,-44462.09180980466,0.7088320006734955,[1 1 1 ... 1 1 1],2.903976525346555,88846.60809525302,2544,-3.760506947221983,0.0085929477295212,3.760506947221983,0.0085929477295212,3.7609202084278905,-0.1301181207651676,0.0080772094768397,-0.1302919456934272,-0.1381267028687887,-0.122506338354885,0.649319905476531,0.0003650995724745,0.6493147212853505,0.6489446278503275,0.6497027078379487,0.0099999570448772,4.178546331477432e-08,0.0099999694311913,-2.0000018655250784,1.814733969424876e-06,-10954.362513511547,0.5184686522946363,[1 1 1 ... 1 1 1],3.677610682081621,21866.621988687708,2545,-7.086972262207341,0.0191007092831713,7.086972262207341,0.0191007092831713,7.086702878755709,-0.4379346409865855,0.0068147751183057,-0.4378275395826616,-0.4446940039365961,-0.4315201871834294,0.4894928311648746,0.0006489312249389,0.4894976617003772,0.4888436509952598,0.4901198049301674,0.0167058329802354,4.721053503130753e-05,0.0167061468501119,sn1997dt-19971126.14-fast.flm,sn1997dt-19971126.14-fast.flm,133.05,1997dt,-7.703762533507432,0.3971011615208974,0.0073,1.04,N,1.04,-2.9,0.8036,4.803762533507433,0.8963605817310608
sn1997dt-19971129.11-fast.flm,-4.790000000000873,0.0073,-183964.51364497404,0.6909186070245761,[1 1 1 ... 1 1 1],2.931006669986464,367854.1237116408,2544,-1.6836207497339013,0.012161437012334,1.6836207497339013,0.012161437012334,1.683605969481448,-0.0624886460167607,0.0068085612245794,-0.0625903646275531,-0.0694874251943931,-0.0555211840530978,0.8204079835154596,0.0002809535297755,0.8204021342447403,0.8201258662600432,0.820687277126927,0.0099999850692852,1.5214400171817578e-08,0.0099999893427435,-2.000000648433692,6.60754988899096e-07,-11589.141133649286,0.5248815368030957,[1 1 1 ... 1 1 1],3.689499345938875,23135.37370695829,2545,-5.181325222847327,0.017076732326302,5.181325222847327,0.017076732326302,5.181645755487779,-0.6183112484342878,0.0061174642714887,-0.618398357983617,-0.6247120307671308,-0.6120491312835856,0.4884073820203353,0.0005669714570193,0.4884054518987222,0.4878403576275332,0.4890030777690555,0.0175720360705378,3.2658268013605244e-05,0.017571245936785,sn1997dt-19971129.11-fast.flm,sn1997dt-19971129.11-fast.flm,154.96,1997dt,-4.755286409213613,0.3971011615208974,0.0073,1.04,N,1.04,-0.75,0.8945,4.005286409213613,0.9786825749349204
sn1997dt-19971204.11-fast.flm,0.2099999999991268,0.0073,-14350.85312944801,0.6304727093377614,[1 1 1 ... 1 1 1],3.002167568397877,28638.120102907425,2544,-2.785393434585917,0.0160682817554421,2.785393434585917,0.0160682817554421,2.785283301579291,-0.3508548296908305,0.0082189258796907,-0.3512285690644008,-0.3591594767576795,-0.3425845760812525,0.5179302012568037,0.0006719271979133,0.517922053214388,0.5172672738483888,0.5185876281795818,0.0085828442404577,7.520012093108594e-06,0.0085825794464239,-2.0663689355841623,0.0003805214149358,-14341.128382648203,0.5320339806271761,[1 1 1 ... 1 1 1],3.7203382391666913,28638.13577261557,2545,-2.7839065880533576,0.0150095264903976,2.7839065880533576,0.0150095264903976,2.784757081145578,-0.3508067813386648,0.0082621712404941,-0.3506138647720807,-0.35897675474921,-0.3427587994486156,0.5180177648159026,0.0006670315212311,0.5180275084560169,0.5173682964280286,0.5186602491573137,0.00858162633513,6.57916004283718e-06,0.0085811329143726,sn1997dt-19971204.11-fast.flm,sn1997dt-19971204.11-fast.flm,137.39,1997dt,0.2084781097976043,0.3971011615208974,0.0073,1.04,N,1.04,2.05,1.0046,1.8415218902023955,1.0802363132580046
sn1997dt-19971206.11-fast.flm,2.209999999999127,0.0073,-7755.591339202844,0.6117920234515645,[1 1 1 ... 1 1 1],3.0185595033656893,15452.180960391612,2544,-1.6374943961159525,0.0343897942952998,1.6374943961159525,0.0343897942952998,1.637452472367407,-0.5373455855577778,0.0145055331440042,-0.5380508165929534,-0.5515842578329231,-0.522887103603107,0.5117605618542465,0.0010093059224912,0.5117371756927711,0.510809386550021,0.512786322621047,0.0052573635160333,6.71543315627272e-06,0.0052571824088492,-2.279232347273984,0.0005547009776243,-7744.975742978393,0.4913172927660069,[1 1 1 ... 1 1 1],3.7917277594025984,15452.184547142366,2545,-1.6365859085031893,0.0343560293820035,1.6365859085031893,0.0343560293820035,1.6372136063381717,-0.5387012349556831,0.0140077942322448,-0.538816773405415,-0.5529132805992756,-0.5245019223376932,0.5117380690547387,0.0010096545911286,0.5117191975187314,0.5107360262287508,0.5127900339812363,0.0052577814338011,6.071519812524854e-06,0.0052582052558759,sn1997dt-19971206.11-fast.flm,sn1997dt-19971206.11-fast.flm,70.75,1997dt,2.1939839174020914,0.3971011615208974,0.0073,1.04,N,1.04,3.3,0.5248,1.1060160825979084,0.6581066573749622
sn1998aq-19980418.29-fast.flm,-9.909999999996217,0.0039,-7017976.439607384,0.7716644830596567,[1 1 1 ... 1 1 1],2.846931436122464,14035861.196140982,2463,-0.0351200580077945,0.0057734575112364,0.0351200580077945,0.0057734575112364,0.0353708612015211,3.6194613209259474,0.0050133436492704,3.6191932120113446,3.614760905145168,3.624590014701521,1.4999991493979845,8.29459530927088e-07,1.499999406104461,1.4999984218511475,1.499999863449617,0.0099999970757754,3.058518500369911e-09,0.0099999980151363,-2.000000126997496,1.32829857693657e-07,-82964.16046136987,0.5334638941517563,[1 1 1 ... 1 1 1],3.693580343326536,165884.0001237439,2464,-8.308310896654186,0.0157526585377519,8.308310896654186,0.0157526585377519,8.308847540466708,0.6883730186095622,0.0039389606851877,0.6883562422977945,0.6845799808295094,0.6922948532423616,-0.108006563342022,0.0002887763291463,-0.1080214245692523,-0.1083015521360832,-0.1077132955288007,0.151781186933876,0.0003309177378664,0.1517839355921637,sn1998aq-19980418.29-fast.flm,sn1998aq-19980418.29-fast.flm,270.28,1998aq,-9.871501145528654,0.3984460603645781,0.0039,1.11,N,1.11,-5.95,1.2639,3.921501145528654,1.325217896430641
sn1998aq-19980419.26-fast.flm,-8.939999999995052,0.0039,-10220813.312996954,0.7892062359700349,[1 2 2 ... 1 1 1],2.8276328241178854,20441532.7311434,2423,0.371394776029662,0.0053702244684193,-0.371394776029662,0.0053702244684193,-0.3714628634094765,3.0539986896948346,0.0049233301069626,3.0538235126368107,3.048867946122894,3.059112018511964,1.499999664382787,3.413951292646283e-07,1.4999997671695935,1.499999379577594,1.4999999524227356,0.0099999981017556,1.9815284499009768e-09,0.0099999988518596,-2.000000082439723,8.605671945201418e-08,-161390.99727669018,0.5403909255948219,[1 1 1 ... 1 1 1],3.642356358760928,322736.5663994268,2424,-8.73877071690315,0.0163542730072084,8.73877071690315,0.0163542730072084,8.739345195111795,0.9896618331083156,0.0038345550095721,0.9896965624626032,0.985570753719328,0.9934657718634908,-0.0511055420717512,0.0002523916790235,-0.0511034086189484,-0.0513655808267412,-0.0508563587421577,0.1508522015078795,0.000316565959872,0.1508591301131913,sn1998aq-19980419.26-fast.flm,sn1998aq-19980419.26-fast.flm,312.82,1998aq,-8.905269449143393,0.3984460603645781,0.0039,1.11,N,1.11,-0.75,0.8631,8.155269449143393,0.950631828322644
sn1998aq-19980427.29-fast.flm,-0.9099999999962164,0.0039,-12892097.66839608,0.7964985736365477,[1 1 1 ... 1 1 1],2.799361308300958,25784095.805786338,2517,1.1015242050996563,0.0035816993517305,-1.1015242050996563,0.0035816993517305,-1.1014499134971558,-0.0801994245702721,0.0080593134418002,-0.0802038683022594,-0.088544773978759,-0.0722017187294961,1.4999998511307455,1.604604638798579e-07,1.4999999061365812,1.49999972807086,1.4999999763763738,0.0099999984999613,1.6010593154450523e-09,0.0099999990285133,-2.0000000651458616,6.953314416293037e-08,-62209.48997276093,0.5489482003325878,[1 1 1 ... 1 1 1],3.656307129798903,124372.12858061894,2518,-1.224257525877671,0.0080329577124528,1.224257525877671,0.0080329577124528,1.2243775060743545,0.7241553818706891,0.0038983755231597,0.7241866790311642,0.7202861533712284,0.7279969991728263,-0.1027029507553077,0.0002486055454365,-0.1027057338974599,-0.1029655750028499,-0.1024563634341628,0.1809226265559674,3.2658153226085965e-05,0.1809235757572135,sn1998aq-19980427.29-fast.flm,sn1998aq-19980427.29-fast.flm,331.69,1998aq,-0.9064647873256464,0.3984460603645781,0.0039,1.11,N,1.11,-1.6,1.0368,-0.6935352126743537,1.1107265653706373
sn1998aq-19980428.26-fast.flm,0.0600000000049476,0.0039,-12778935.56760568,0.8009539679542806,[1 1 1 ... 1 1 1],2.8451182851914782,25557772.622110397,2524,1.1085496990147636,0.0035774482222332,-1.1085496990147636,0.0035774482222332,-1.1083867063673836,0.1483698626934249,0.0081489388086724,0.1480523814780214,0.1401984576495873,0.1569113924371317,1.4999998434184354,1.5143526466704169e-07,1.4999998929807818,1.4999996994442355,1.4999999673755413,0.0099999985211825,1.499363708676483e-09,0.0099999989520517,-2.0000000642242366,6.511655862141202e-08,-69358.90391926793,0.5437908463971255,[1 1 1 ... 1 1 1],3.645399522460992,138672.03540299903,2525,-0.3880586619880742,0.0088416618404117,0.3880586619880742,0.0088416618404117,0.3881625436410587,0.7927051995177699,0.0040364717232309,0.7928908914834132,0.7885263605689001,0.7963625499451421,-0.1072769115055242,0.0002364703889686,-0.1072941207000583,-0.1074903566878171,-0.1070230521733872,0.1776059236675846,2.9304952445387315e-05,0.1776085191198907,sn1998aq-19980428.26-fast.flm,sn1998aq-19980428.26-fast.flm,335.94,1998aq,0.0597669090596151,0.3984460603645781,0.0039,1.11,N,1.11,-0.75,1.0178,-0.8097669090596151,1.093012398383501
sn1998aq-19980429.26-fast.flm,1.0600000000049477,0.0039,-18857667.197272506,0.7920232198859417,[1 1 2 ... 1 1 1],2.813858251890561,37715233.13297052,2531,1.3134584774530402,0.0031005705445131,-1.3134584774530402,0.0031005705445131,-1.313465204047695,-2.462527824193135,0.0087702616375755,-2.4629040710189845,-2.471954582249183,-2.453801326912941,1.4999998768498393,1.2299461684239217e-07,1.4999999128564985,1.4999997706814878,1.4999999765321927,0.009999998708161,1.290498147247909e-09,0.0099999991229188,-2.000000056103859,5.6045637377858206e-08,-105044.67457452604,0.5384249668951459,[1 1 1 ... 1 1 1],3.623591598275143,210044.00281066803,2532,0.4283182498265759,0.0100075694643876,-0.4283182498265759,0.0100075694643876,-0.4283973243382633,0.7312739811282594,0.0035149988794435,0.7311776646485555,0.7278641188375108,0.7346828520808326,-0.1542051793161373,0.0002494494233571,-0.1542028656723926,-0.1544578760472275,-0.1539458954097932,0.2371094482965634,4.349598698142824e-05,0.237109921901879,sn1998aq-19980429.26-fast.flm,sn1998aq-19980429.26-fast.flm,386.96,1998aq,1.0558820599710603,0.3984460603645781,0.0039,1.11,N,1.11,-0.55,1.0889,-1.6058820599710604,1.1595095829789648
sn1998aq-19980430.24-fast.flm,2.040000000000873,0.0039,-17688668.0131744,0.8074679404019183,[1 1 1 ... 1 1 1],2.812312704584224,35377236.76002425,2531,1.3375091610330891,0.0030925412509882,-1.3375091610330891,0.0030925412509882,-1.3374721207205909,-2.5919893998557386,0.0090067787306765,-2.5920781308497824,-2.601541749977343,-2.582829481093611,1.4999998759486477,1.302111561319348e-07,1.4999999185481423,1.4999997713374775,1.499999977498705,0.0099999985781048,1.380542707383158e-09,0.0099999990226175,-2.0000000617521296,5.995622420964562e-08,-108904.79032281572,0.5669555279337768,[1 1 1 ... 1 1 1],3.671843576868683,217759.7681084088,2532,2.294807734418303,0.0099135204604596,-2.294807734418303,0.0099135204604596,-2.2949895877669,0.6552951765223715,0.0037084470135122,0.6555069778714433,0.6514924476971533,0.6588987037030147,-0.1225291352573549,0.0002392059771567,-0.1225304207155801,-0.1227782597677817,-0.1222948769114165,0.2252392052687369,7.042511154951986e-05,0.2252401153038144,sn1998aq-19980430.24-fast.flm,sn1998aq-19980430.24-fast.flm,381.83,1998aq,2.0320749078602183,0.3984460603645781,0.0039,1.11,N,1.11,-0.1,1.0845,-2.1320749078602184,1.1553785150417386
sn1998aq-19980501.25-fast.flm,3.0500000000029104,0.0039,-14391323.06643159,0.806186373712253,[1 1 1 ... 1 1 1],2.828688334748707,28782546.805520177,2531,1.2766437667808876,0.0034140420985374,-1.2766437667808876,0.0034140420985374,-1.276488898471456,-1.4348788989629984,0.0082603012868996,-1.4349924773486102,-1.4430779133677074,-1.426639529039834,1.4999998561665655,1.4575676577375737e-07,1.4999999064423069,1.499999725909269,1.499999973861681,0.0099999984606902,1.48997900604577e-09,0.0099999989368487,-2.000000066851384,6.470898590460309e-08,-91108.04135084237,0.5513368355076973,[1 1 1 ... 1 1 1],3.670822400174024,182168.86188033223,2532,2.5009041439055477,0.0081660163678926,-2.5009041439055477,0.0081660163678926,-2.5006951367159047,0.4579259080363398,0.0040621013551519,0.457903044996943,0.4537551947454211,0.4620811341848316,-0.1097675914236801,0.0002274747644076,-0.109755284777826,-0.1100074826086263,-0.1095473186398652,0.1961504213501869,5.629077714287753e-05,0.1961500670194209,sn1998aq-19980501.25-fast.flm,sn1998aq-19980501.25-fast.flm,357.04,1998aq,3.038151210282807,0.3984460603645781,0.0039,1.11,N,1.11,0.9,1.0464,-2.1381512102828073,1.1196929146065242
sn1998aq-19980502.23-fast.flm,4.030000000006112,0.0039,-16260505.170001706,0.8003570121312943,[1 1 1 ... 1 1 1],2.834154080728577,32520910.732354403,2531,1.3314433682642597,0.0030820751624934,-1.3314433682642597,0.0030820751624934,-1.331279348353398,-2.2884811095148825,0.0085694171004894,-2.289080206612767,-2.2971708201275445,-2.279640828572213,1.4999998742184422,1.233150313291809e-07,1.499999909453583,1.4999997702223076,1.4999999762887584,0.0099999986633867,1.4474252162455102e-09,0.0099999991626415,-2.000000058048384,6.286089645484043e-08,-97682.50411722584,0.5548956070849592,[1 1 1 ... 1 1 1],3.659350635480081,195316.96508167108,2532,2.9428263289502565,0.0075110004414684,-2.9428263289502565,0.0075110004414684,-2.94276113609493,0.3849301627034258,0.0040422598030514,0.3852465884804763,0.3803798587128018,0.3887936521853179,-0.1224218139230134,0.0002397681416495,-0.1224202569085382,-0.1226678939031515,-0.1221977907658731,0.2164360152547371,6.910793998225792e-05,0.2164358535176551,sn1998aq-19980502.23-fast.flm,sn1998aq-19980502.23-fast.flm,351.79,1998aq,4.014344058179213,0.3984460603645781,0.0039,1.11,N,1.11,3.0,0.8593,-1.014344058179213,0.947183062042419
sn1998aq-19980503.24-fast.flm,5.040000000000873,0.0039,-16086421.109389044,0.8091870604006465,[1 1 1 ... 1 1 1],2.8318368959178404,32172741.040507667,2527,1.3272693789926926,0.0032799355741854,-1.3272693789926926,0.0032799355741854,-1.327277268239662,-2.148038791018376,0.0084720262166852,-2.1483006145125767,-2.1566021766686463,-2.139130727879877,1.4999998719709549,1.2839605875422768e-07,1.4999999126047203,1.4999997637174125,1.4999999774599408,0.0099999983542428,1.550546920210062e-09,0.0099999987860589,-2.0000000714743367,6.733941746869191e-08,-96576.47223281398,0.5553003607684923,[1 1 1 ... 1 1 1],3.661658468590423,193105.07349947025,2528,3.500434057144973,0.0071069152825059,-3.500434057144973,0.0071069152825059,-3.5003142153235203,0.3269842475212834,0.0038400848903291,0.3269876283485313,0.3229815887820182,0.3310844423513945,-0.1350400658328167,0.0002305721192161,-0.1350438144300056,-0.1352764047090595,-0.1348031251579142,0.2207034165631213,7.035652294793863e-05,0.2206976815334306,sn1998aq-19980503.24-fast.flm,sn1998aq-19980503.24-fast.flm,364.54,1998aq,5.020420360594554,0.3984460603645781,0.0039,1.11,N,1.11,3.05,0.6511,-1.970420360594554,0.763341648948918
sn1998aq-19980504.26-fast.flm,6.060000000004948,0.0039,-13312532.486458031,0.8218574919958047,[1 1 2 ... 1 1 1],2.8425681796329,26624963.449657246,2525,1.2588723536823654,0.0034709982542687,-1.2588723536823654,0.0034709982542687,-1.2589609013190568,-0.9363552860372072,0.0083491434878272,-0.9365498747606864,-0.945100501274828,-0.9277651482686844,1.499999844950848,1.4777070784056548e-07,1.4999998835918924,1.4999997253114166,1.499999972371565,0.0099999982650073,1.695550588090712e-09,0.0099999987106089,-2.000000075349788,7.363685046096352e-08,-94508.3404599361,0.5570567062814028,[1 1 1 ... 1 1 1],3.663320257961572,188968.35993121183,2526,4.36346050866888,0.007649147503728,-4.36346050866888,0.007649147503728,-4.363174773804282,0.2893968721571724,0.0042082300880893,0.2895915585114395,0.2851644821282679,0.2935671024209441,-0.1169915960808851,0.0002549050464284,-0.1169785778480498,-0.1172416088271948,-0.1167345366932699,0.199001503010628,7.284209020267827e-05,0.1989950828092324,sn1998aq-19980504.26-fast.flm,sn1998aq-19980504.26-fast.flm,360.71,1998aq,6.036457814528287,0.3984460603645781,0.0039,1.11,N,1.11,4.17,0.4444,-1.866457814528287,0.5968673412242061
sn1998aq-19980516.17-fast.flm,17.970000000001164,0.0039,-4041804.065739747,0.7652591654387302,[1 1 1 ... 1 1 1],2.848820971152695,8083518.589827799,2544,-1.3642314946142995,0.0061877049649491,1.3642314946142995,0.0061877049649491,1.3640655027662447,5.020371956711121,0.0059157661121977,5.0205261047487735,5.014013885506186,5.026366592930675,1.4999976023257904,2.384877678068129e-06,1.4999983678421502,1.4999954350378628,1.499999601988927,0.0099999945899207,4.936612010241763e-09,0.0099999961500322,-2.000000234956872,2.1439454991739617e-07,-63584.37382487398,0.5584311112398668,[1 1 1 ... 1 1 1],3.632698237014784,127120.36409262932,2545,19.02795628946644,0.0101011703025214,-19.02795628946644,0.0101011703025214,-19.027530693435928,1.2047895300844949,0.0033557319744257,1.204748865317578,1.2011714150929436,1.2082506689153265,-0.110021571767398,0.0007280471699047,-0.1100423298373769,-0.1107367163474253,-0.1093041440160771,0.2060299126239697,0.0002099720287998,0.2060263706685252,sn1998aq-19980516.17-fast.flm,sn1998aq-19980516.17-fast.flm,239.84,1998aq,17.90018926187983,0.3984460603645781,0.0039,1.11,N,1.11,18.25,1.0724,0.3498107381201691,1.1440284187991367
sn1998aq-19980518.20-fast.flm,20.0,0.0039,-3144844.734738848,0.7626906413714126,[1 1 1 ... 1 1 1],2.852344249223861,6289599.345959281,2544,-0.9718701810039904,0.005515654717076,0.9718701810039904,0.005515654717076,0.9718021451972731,4.418635023945985,0.0058396233678139,4.418455511105695,4.413052497557134,4.424652763281448,1.4999952190170225,4.700117078304177e-06,1.4999966429626417,1.4999915824265524,1.4999991512628323,0.0099999934853035,6.047308361028491e-09,0.0099999953647885,-2.0000002829298418,2.626315671623754e-07,-60295.98297108124,0.552231979194072,[1 1 1 ... 1 1 1],3.685847378213573,120544.43485835772,2545,20.48515972728656,0.0131122980440373,-20.48515972728656,0.0131122980440373,-20.48603371904033,1.069106009951655,0.0065671025467245,1.069465806272598,1.0620581914601075,1.0754258134292396,-0.0798453274739276,0.0006110724895953,-0.0798591052782946,-0.0804776914330431,-0.0791857536183631,0.1967427303027498,0.000150292404152,0.1967533388331492,sn1998aq-19980518.20-fast.flm,sn1998aq-19980518.20-fast.flm,215.91,1998aq,19.922303018228902,0.3984460603645781,0.0039,1.11,N,1.11,18.925,1.1762,-0.9973030182289015,1.241855749682729
