filename,true_age,full_age,full_age_err,nuis_age,nuis_age_err,filename_norm,Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15,bootstrap_age,snid_std_dev,delta_age,delta_age_unc
sn1994ae-19941129.51-fast.flm,0.0100000000020372,1.3407589948979997,0.0034453249417038,0.9938207982001744,0.0217600110076922,sn1994ae-19941129.51-fast.flm,sn1994ae-19941129.51-fast.flm,262.37,1994ae,0.0099571841103627,0.7965747286667331,0.0043,0.96,N,0.96,0.25,1.1488,0.2400428158896373,1.397953052985142
sn1994ae-19941130.49-fast.flm,0.9899999999979628,1.407684391361197,0.0030914219661623,1.81351266213062,0.0146476220018053,sn1994ae-19941130.49-fast.flm,sn1994ae-19941130.49-fast.flm,276.51,1994ae,0.9857612267230536,0.7965747286667331,0.0043,0.96,N,0.96,0.95,1.1845,-0.0357612267230535,1.4274353044360644
sn1994ae-19941201.50-fast.flm,2.0,1.421409220068655,0.0030210213371668,2.397103558295232,0.0095636171440201,sn1994ae-19941201.50-fast.flm,sn1994ae-19941201.50-fast.flm,289.67,1994ae,1.9914368216668328,0.7965747286667331,0.0043,0.96,N,0.96,1.35,1.0217,-0.6414368216668327,1.2955316238326564
sn1994ae-19941202.53-fast.flm,3.029999999998836,1.0059996344576845,0.004490795483996,2.4624919231860876,0.014441948917072,sn1994ae-19941202.53-fast.flm,sn1994ae-19941202.53-fast.flm,168.51,1994ae,3.0170267848240924,0.7965747286667331,0.0043,0.96,N,0.96,2.75,1.0508,-0.2670267848240923,1.318602266929069
sn1994ae-19941203.54-fast.flm,4.040000000000873,1.1707735472455916,0.0040355805694016,2.8816471637046215,0.01352655898649,sn1994ae-19941203.54-fast.flm,sn1994ae-19941203.54-fast.flm,206.48,1994ae,4.022702379767871,0.7965747286667331,0.0043,0.96,N,0.96,3.3,0.6579,-0.7227023797678713,1.03313295773123
sn1994ae-19941204.53-fast.flm,5.029999999998836,1.0901871230064524,0.0043809659099406,3.8041760030038336,0.0144578272589779,sn1994ae-19941204.53-fast.flm,sn1994ae-19941204.53-fast.flm,188.75,1994ae,5.008463606490925,0.7965747286667331,0.0043,0.96,N,0.96,4.405,0.4599,-0.6034636064909247,0.9198039510409156
sn1994ae-19941207.47-fast.flm,7.970000000001164,1.312511295005363,0.0037654713569069,7.097484066396103,0.0103737535182347,sn1994ae-19941207.47-fast.flm,sn1994ae-19941207.47-fast.flm,228.81,1994ae,7.935875734343488,0.7965747286667331,0.0043,0.96,N,0.96,7.65,0.3215,-0.2858757343434872,0.8590073040146279
sn1994ae-19941208.55-fast.flm,9.05000000000291,1.3664111821623632,0.0033139681431001,9.591973334808715,0.0092174640274751,sn1994ae-19941208.55-fast.flm,sn1994ae-19941208.55-fast.flm,234.13,1994ae,9.011251618045316,0.7965747286667331,0.0043,0.96,N,0.96,8.95,0.4312,-0.0612516180453166,0.9057950862918608
sn1994ae-19941209.50-fast.flm,10.0,1.369267452297214,0.003620157952359,11.061545950863932,0.0076908127028377,sn1994ae-19941209.50-fast.flm,sn1994ae-19941209.50-fast.flm,216.44,1994ae,9.957184108334165,0.7965747286667331,0.0043,0.96,N,0.96,9.4,0.412,-0.5571841083341642,0.8968139708715958
sn1994ae-19941228.49-fast.flm,28.989999999997963,1.50214793058033,0.0058249356389375,27.313753465181684,0.0085044221889978,sn1994ae-19941228.49-fast.flm,sn1994ae-19941228.49-fast.flm,163.87,1994ae,28.865876730058712,0.7965747286667331,0.0043,0.96,N,0.96,37.13,1.748,8.26412326994129,1.92094645900152
sn1994ae-19950103.48-fast.flm,34.9800000000032,28.691240802228933,0.0110323930515355,32.62458372090822,0.0365614959956627,sn1994ae-19950103.48-fast.flm,sn1994ae-19950103.48-fast.flm,61.14,1994ae,34.83023001095609,0.7965747286667331,0.0043,0.96,N,0.96,37.1,0.9954,2.2697699890439083,1.2748931164417192
sn1994ae-19950107.37-fast.flm,38.87000000000262,9.49363941399502,0.0061110373123845,39.64956324628552,0.0567108260360535,sn1994ae-19950107.37-fast.flm,sn1994ae-19950107.37-fast.flm,93.02,1994ae,38.7035746290975,0.7965747286667331,0.0043,0.96,N,0.96,41.9,0.6886,3.196425370902496,1.0529488393794255
sn1995ac-19951028.23-fast.flm,25.130000000004657,29.58887836867881,0.0510499982565101,29.597335342518676,0.0499706466939508,sn1995ac-19951028.23-fast.flm,sn1995ac-19951028.23-fast.flm,19.57,1995ac,23.9356129155202,0.4762358319839984,0.0499,0.77,,0.77,33.2,3.0829,9.264387084479804,3.119466777778775
sn1995ak-19951114.25-fast.flm,13.650000000001455,18.98902295123707,0.0202773556802306,19.47043810122838,0.0334726000596576,sn1995ak-19951114.25-fast.flm,sn1995ak-19951114.25-fast.flm,62.32,1995ak,13.347022587270418,0.977803852547179,0.0227,1.25,,1.25,17.25,1.0228,3.902977412729582,1.414998308852737
sn1995ak-19951118.33-fast.flm,17.7300000000032,21.45912601923618,0.0598330871686006,21.4603456442048,0.0624912526562074,sn1995ak-19951118.33-fast.flm,sn1995ak-19951118.33-fast.flm,24.57,1995ak,17.336462305664615,0.977803852547179,0.0227,1.25,,1.25,21.495,1.5439,4.1585376943353864,1.8274921570436644
sn1995ak-19951123.38-fast.flm,22.779999999998836,26.97867258892216,0.0513877380136071,26.994354658060026,0.0545698015174833,sn1995ak-19951123.38-fast.flm,sn1995ak-19951123.38-fast.flm,27.16,1995ak,22.2743717610236,0.977803852547179,0.0227,1.25,,1.25,23.45,1.8986,1.175628238976401,2.135598823294325
sn1995ak-19951127.26-fast.flm,26.660000000003492,28.093470262569586,0.100008812409454,28.081608377421983,0.1029140248836111,sn1995ak-19951127.26-fast.flm,sn1995ak-19951127.26-fast.flm,14.39,1995ak,26.068250708911208,0.977803852547179,0.0227,1.25,,1.25,27.5,1.8904,1.431749291088792,2.1283121326666596
sn1995al-19951114.52-fast.flm,6.419999999998254,1.149046433979444,0.0030525493447802,7.191241700359425,0.0054189100291988,sn1995al-19951114.52-fast.flm,sn1995al-19951114.52-fast.flm,271.44,1995al,6.387424136900063,0.5969555268132524,0.0051,0.87,HV,0.87,6.445,0.424,0.0575758630999372,0.7322102846811752
sn1995al-19951116.51-fast.flm,8.410000000003492,1.1519086677794217,0.0032245077439572,8.108083244032949,0.0050038928262215,sn1995al-19951116.51-fast.flm,sn1995al-19951116.51-fast.flm,248.59,1995al,8.36732663416923,0.5969555268132524,0.0051,0.87,HV,0.87,8.0,0.3097,-0.3673266341692294,0.6725102162739891
sn1995al-19951118.53-fast.flm,10.430000000000293,1.0246588673731645,0.0063919870799284,9.608482927720228,0.0179421848401516,sn1995al-19951118.53-fast.flm,sn1995al-19951118.53-fast.flm,115.61,1995al,10.37707690777066,0.5969555268132524,0.0051,0.87,HV,0.87,9.8,0.3888,-0.5770769077706586,0.7124053207219101
sn1995al-19951121.45-fast.flm,13.349999999998545,1.2108979922289504,0.0032082803251087,12.597513723673934,0.0060167197054578,sn1995al-19951121.45-fast.flm,sn1995al-19951121.45-fast.flm,247.5,1995al,13.282260471593418,0.5969555268132524,0.0051,0.87,HV,0.87,13.2,0.2935,-0.0822604715934183,0.6652053449822
sn1995al-19951123.54-fast.flm,15.440000000002328,1.2106692525809764,0.0033268085926745,14.513950739774463,0.0082690011175793,sn1995al-19951123.54-fast.flm,sn1995al-19951123.54-fast.flm,184.87,1995al,15.361655556663344,0.5969555268132524,0.0051,0.87,HV,0.87,14.0,0.3688,-1.3616555566633437,0.7016903455177986
sn1995al-19951124.51-mmt.flm,16.410000000003492,0.8324701480791094,0.0064110440800285,15.186025487433762,0.0121195214919562,sn1995al-19951124.51-mmt.flm,sn1995al-19951124.51-mmt.flm,96.49,1995al,16.326733658345926,0.5969555268132524,0.0051,0.87,HV,0.87,14.5,0.7753,-1.8267336583459264,0.978491691836414
sn1995al-19951124.53-fast.flm,16.43000000000029,1.1784729835752084,0.0038968031238073,15.07616610901636,0.0085845341162277,sn1995al-19951124.53-fast.flm,sn1995al-19951124.53-fast.flm,167.57,1995al,16.34663217590318,0.5969555268132524,0.0051,0.87,HV,0.87,14.7,0.5941,-1.646632175903182,0.8422058602223613
sn1995al-19951126.46-fast.flm,18.360000000000586,13.129279493251255,0.0371459807761463,16.164161864758707,0.04053261789871,sn1995al-19951126.46-fast.flm,sn1995al-19951126.46-fast.flm,46.73,1995al,18.2668391204861,0.5969555268132524,0.0051,0.87,HV,0.87,16.35,0.5201,-1.9168391204860988,0.7917448522048549
sn1995al-19951127.52-fast.flm,19.419999999998257,1.299297287084955,0.0045204043132345,16.757254219145636,0.0162787114201415,sn1995al-19951127.52-fast.flm,sn1995al-19951127.52-fast.flm,145.64,1995al,19.321460551187197,0.5969555268132524,0.0051,0.87,HV,0.87,17.4,0.6504,-1.9214605511871987,0.8828227800600117
sn1995al-19951222.47-fast.flm,44.37000000000262,12.80769963678424,0.0130170223919169,46.191192271967914,0.0093753160408233,sn1995al-19951222.47-fast.flm,sn1995al-19951222.47-fast.flm,111.63,1995al,44.14486120784262,0.5969555268132524,0.0051,0.87,HV,0.87,44.1,1.2152,-0.0448612078426151,1.353908025307808
sn1995bd-19951223.34-fast.flm,-12.160000000003492,-8.537966140305079,0.091417988534803,-8.54554977909383,0.0882294474641952,sn1995bd-19951223.34-fast.flm,sn1995bd-19951223.34-fast.flm,23.92,1995bd,-11.985018726595204,0.3942440370589395,0.0146,0.94,,0.94,-8.35,0.4293,3.635018726595204,0.58286091887905
sn1995bd-19951225.27-fast.flm,-10.2300000000032,-7.652307008447273,0.1326812785882708,-7.664900106043851,0.133553631114185,sn1995bd-19951225.27-fast.flm,sn1995bd-19951225.27-fast.flm,17.02,1995bd,-10.082791247785533,0.3942440370589395,0.0146,0.94,,0.94,-8.0,0.4275,2.082791247785533,0.5815364225536784
sn1995bd-19951226.26-fast.flm,-9.239999999997965,-8.452555188617914,0.0610650654476232,-8.455372895603427,0.0588565682641711,sn1995bd-19951226.26-fast.flm,sn1995bd-19951226.26-fast.flm,21.38,1995bd,-9.107037256059495,0.3942440370589395,0.0146,0.94,,0.94,-8.3,0.4423,0.8070372560594947,0.5925011820718423
sn1995bd-19951228.25-fast.flm,-7.25,-7.521345655253059,0.0287144186207556,-7.522060232749978,0.032013294804809,sn1995bd-19951228.25-fast.flm,sn1995bd-19951228.25-fast.flm,36.78,1995bd,-7.145673171693279,0.3942440370589395,0.0146,0.94,,0.94,-8.0,0.4223,-0.8543268283067214,0.5777245457452284
sn1995bd-19960115.24-fast.flm,10.739999999997965,10.56550817476741,0.0190519251673506,10.565495604024768,0.0188156342523162,sn1995bd-19960115.24-fast.flm,sn1995bd-19960115.24-fast.flm,43.48,1995bd,10.58545239503052,0.3942440370589395,0.0146,0.94,,0.94,11.4,0.5094,0.81454760496948,0.6441402958645969
sn1995bd-19960125.23-fast.flm,20.7300000000032,19.694421384693857,0.0547082199542482,19.69308619820989,0.0571627000418666,sn1995bd-19960125.23-fast.flm,sn1995bd-19960125.23-fast.flm,27.43,1995bd,20.431697220582695,0.3942440370589395,0.0146,0.94,,0.94,19.45,0.6157,-0.9816972205826956,0.731105225502137
sn1995bd-19960210.19-fast.flm,36.69000000000233,29.77806184323633,0.0521370761155618,29.77651241067261,0.052839001141885,sn1995bd-19960210.19-fast.flm,sn1995bd-19960210.19-fast.flm,14.64,1995bd,36.16203429923352,0.3942440370589395,0.0146,0.94,,0.94,26.85,2.3329,-9.312034299233517,2.3659777621010156
sn1996ab-19960522.37-fast.flm,1.4700000000011642,-4.547605798898144,0.2956480974259344,-4.566165830730386,0.292005194944614,sn1996ab-19960522.37-fast.flm,sn1996ab-19960522.37-fast.flm,12.17,1996ab,1.3089937666973857,1.6028495102404274,0.123,1.01,,1.01,-1.05,0.7224,-2.3589937666973855,1.7581206763126298
sn1996ai-19960620.17-fast.flm,-0.930000000000291,-4.5751775739156155,0.0076429045077146,46.38257653195912,0.0101422906843256,sn1996ai-19960620.17-fast.flm,sn1996ai-19960620.17-fast.flm,55.32,1996ai,-0.9273107986841072,0.8973975471133714,0.0029,0.88,N,0.88,-1.5,0.4815,-0.5726892013158928,1.0184127883943208
sn1996ai-19960621.23-fast.flm,0.1300000000046566,-5.446980239651785,0.0047702425383935,46.31718667256752,0.0095638868135367,sn1996ai-19960621.23-fast.flm,sn1996ai-19960621.23-fast.flm,67.05,1996ai,0.1296240901432412,0.8973975471133714,0.0029,0.88,N,0.88,-1.0,0.7368,-1.1296240901432413,1.1611186836689416
sn1996ai-19960623.27-fast.flm,2.1699999999982538,-6.287563743890303,0.0281612714476379,46.185455779099186,0.0164565700493771,sn1996ai-19960623.27-fast.flm,sn1996ai-19960623.27-fast.flm,32.42,1996ai,2.163725196927165,0.8973975471133714,0.0029,0.88,N,0.88,1.35,2.0309,-0.813725196927165,2.2203326704719486
sn1996ai-19960625.26-fast.flm,4.1600000000034925,-5.204467125311474,0.0054816804537465,46.1874258025401,0.0107918847992366,sn1996ai-19960625.26-fast.flm,sn1996ai-19960625.26-fast.flm,45.89,1996ai,4.147970884438621,0.8973975471133714,0.0029,0.88,N,0.88,3.05,1.6436,-1.0979708844386211,1.8726300535784144
sn1996ai-19960706.23-fast.flm,15.130000000004657,19.764814413680742,0.0437065516280574,19.76695203847575,0.0410586811082534,sn1996ai-19960706.23-fast.flm,sn1996ai-19960706.23-fast.flm,44.45,1996ai,15.086249875366097,0.8973975471133714,0.0029,0.88,N,0.88,16.715,0.3569,1.6287501246339031,0.9657639295216484
sn1996ai-19960716.18-fast.flm,25.080000000001743,31.2419905332738,0.0174066377445299,26.447116500485205,0.0380095203830985,sn1996ai-19960716.18-fast.flm,sn1996ai-19960716.18-fast.flm,36.34,1996ai,25.007478312894357,0.8973975471133714,0.0029,0.88,N,0.88,22.95,2.8444,-2.0574783128943572,2.982605189689895
sn1996bk-19961015.10-fast.flm,2.599999999998545,1.3941969728176526,0.0077073344530936,-3.78919954066842,0.0185388298919669,sn1996bk-19961015.10-fast.flm,sn1996bk-19961015.10-fast.flm,82.22,1996bk,2.5829525134100386,0.5960659646334194,0.0066,1.78,N,1.78,5.145,0.6196,2.562047486589961,0.8597667091684633
sn1996bl-19961016.29-fast.flm,-4.209999999999127,-5.94699723423355,0.0895743632196335,-5.9481293914977655,0.0849013415789158,sn1996bl-19961016.29-fast.flm,sn1996bl-19961016.29-fast.flm,32.16,1996bl,-4.063706563705721,0.2895752895752895,0.036,1.07,HV,1.07,-1.2,0.8696,2.863706563705721,0.9165467845847328
sn1996bl-19961018.18-fast.flm,-2.319999999999709,-4.786307604843671,0.069401438979709,-4.791185507424321,0.0709398047550333,sn1996bl-19961018.18-fast.flm,sn1996bl-19961018.18-fast.flm,36.38,1996bl,-2.2393822393819582,0.2895752895752895,0.036,1.07,HV,1.07,0.3,0.7636,2.539382239381958,0.8166632159786632
sn1996bl-19961103.25-fast.flm,13.75,12.37729143130382,0.1495742288210481,12.374733321442042,0.1507740815475955,sn1996bl-19961103.25-fast.flm,sn1996bl-19961103.25-fast.flm,15.37,1996bl,13.272200772200772,0.2895752895752895,0.036,1.07,HV,1.07,13.95,0.5548,0.6777992277992269,0.6258249662106912
sn1996bl-19961108.24-fast.flm,18.739999999997963,16.837095422035755,0.1251929182126593,16.844697248209332,0.1434308684565439,sn1996bl-19961108.24-fast.flm,sn1996bl-19961108.24-fast.flm,14.25,1996bl,18.08880308880112,0.2895752895752895,0.036,1.07,HV,1.07,18.2,0.9183,0.1111969111988777,0.9628752454667284
sn1996bo-19961103.27-fast.flm,3.2699999999967986,2.2097666205217927,0.0640748726458406,2.208732662523229,0.061875414559431,sn1996bo-19961103.27-fast.flm,sn1996bo-19961103.27-fast.flm,41.86,1996bo,3.2147070389272496,0.4915454187966968,0.0172,1.16,HV,1.16,4.9,1.0252,1.6852929610727507,1.1369485207079606
sn1996bo-19961105.24-fast.flm,5.239999999997963,6.061413695468895,0.0212951552351975,6.058580668415593,0.022379919537434,sn1996bo-19961105.24-fast.flm,sn1996bo-19961105.24-fast.flm,59.43,1996bo,5.151395988987379,0.4915454187966968,0.0172,1.16,HV,1.16,7.1,0.2977,1.9486040110126208,0.5746670242323114
sn1996bo-19961107.15-fast.flm,7.150000000001455,7.792450918197496,0.0244183474913409,7.794104028477319,0.0247398773980485,sn1996bo-19961107.15-fast.flm,sn1996bo-19961107.15-fast.flm,36.07,1996bo,7.029099488794194,0.4915454187966968,0.0172,1.16,HV,1.16,8.6,0.4004,1.5709005112058056,0.6339850619218248
sn1996bo-19961109.28-fast.flm,9.279999999998836,8.684716986729516,0.0221656159394181,8.684739493012598,0.0231767216287636,sn1996bo-19961109.28-fast.flm,sn1996bo-19961109.28-fast.flm,37.19,1996bo,9.123082972865548,0.4915454187966968,0.0172,1.16,HV,1.16,10.35,0.3161,1.2269170271344514,0.5844109074444281
sn1996bo-19961111.27-fast.flm,11.2699999999968,9.480715200889732,0.0285825199388562,9.480423780658487,0.0297209467364666,sn1996bo-19961111.27-fast.flm,sn1996bo-19961111.27-fast.flm,25.0,1996bo,11.079433739674398,0.4915454187966968,0.0172,1.16,HV,1.16,12.3,0.4335,1.220566260325603,0.6553923624364416
sn1996bv-19970102.33-fast.flm,46.330000000001746,40.10430493433282,0.2000276507236791,40.09890567600482,0.2031624516878673,sn1996bv-19970102.33-fast.flm,sn1996bv-19970102.33-fast.flm,14.67,1996bv,45.56899773778081,0.7868594472312385,0.0167,0.92,,0.92,41.45,0.7791,-4.118997737780809,1.1073141377662663
sn1997bp-19970409.29-fast.flm,-1.2099999999991269,0.1599719358754232,0.0095175560941652,-10.80608916301768,0.0150411351617418,sn1997bp-19970409.29-fast.flm,sn1997bp-19970409.29-fast.flm,100.97,1997bp,-1.2000396707320509,0.5950609937518596,0.0083,1.08,HV,1.08,1.4,1.3703,2.600039670732051,1.4939276007507696
sn1997bp-19970410.27-fast.flm,-0.2300000000032014,0.6878662551362035,0.0064210116838674,-10.277624154889764,0.0121976396087418,sn1997bp-19970410.27-fast.flm,sn1997bp-19970410.27-fast.flm,109.0,1997bp,-0.2281067142747212,0.5950609937518596,0.0083,1.08,HV,1.08,2.05,0.8761,2.278106714274721,1.059079220967417
sn1997bp-19970411.30-fast.flm,0.8000000000029104,0.6657953298560269,0.0069789622606297,-9.96429628837886,0.0124936130322003,sn1997bp-19970411.30-fast.flm,sn1997bp-19970411.30-fast.flm,127.27,1997bp,0.7934146583386992,0.5950609937518596,0.0083,1.08,HV,1.08,2.25,1.0301,1.4565853416613008,1.1896233001605805
sn1997bp-19970412.31-fast.flm,1.8099999999976717,0.7537401375680997,0.0065231681324887,-9.717017651041653,0.0112198127506916,sn1997bp-19970412.31-fast.flm,sn1997bp-19970412.31-fast.flm,124.88,1997bp,1.7951006644824672,0.5950609937518596,0.0083,1.08,HV,1.08,2.05,1.3649,0.2548993355175326,1.48897602273675
