filename,true_age,full_age,full_age_err,nuis_age,nuis_age_err,SNR,Subtype
sn1996bl-19961103.25-fast.flm,13.75,12.368905297562607,0.1453955184265237,12.365984220425023,0.1434962440698149,15.37,HV
sn1996bl-19961108.24-fast.flm,18.739999999997963,16.848794267199157,0.1211869313710477,16.84910804553941,0.1253767293849539,14.25,HV
sn1996bo-19961103.27-fast.flm,3.2699999999967986,2.2042489323325034,0.0662512826083524,2.2027473310622865,0.0665810340418797,41.86,HV
sn1996bo-19961105.24-fast.flm,5.239999999997963,6.0468168067064685,0.0212449021863137,6.04603642038149,0.0217663416372926,59.43,HV
sn1996bo-19961107.15-fast.flm,7.150000000001455,7.7836769331411055,0.023378538975078,7.781396849505104,0.0249169057442302,36.07,HV
sn1996bo-19961109.28-fast.flm,9.279999999998836,8.680789469264756,0.0213264092953757,8.679059126629317,0.0228180523838456,37.19,HV
sn1996bo-19961111.27-fast.flm,11.2699999999968,9.4805413771488,0.0282110764447295,9.481493467584473,0.0279387289949571,25.0,HV
sn1997bp-19970409.29-fast.flm,-1.2099999999991269,-0.3831342521431806,0.0097488817132162,-10.817966682650194,0.0149337362970473,100.97,HV
sn1997bp-19970410.27-fast.flm,-0.2300000000032014,0.1984250297611865,0.0094897723630737,-10.291443336033725,0.0120237085087755,109.0,HV
sn1997bp-19970411.30-fast.flm,0.8000000000029104,0.2266116237814888,0.0091467739344544,-9.97676608926078,0.0122509822449226,127.27,HV
sn1997bp-19970412.31-fast.flm,1.8099999999976717,0.3803059611730596,0.0091707203609063,-9.72771106185784,0.0114203484644219,124.88,HV
sn1997bp-19970413.31-fast.flm,2.8099999999976717,0.3814156621960284,0.008074728459834,-9.498637023622337,0.0116871730454276,114.94,HV
sn1997bp-19970414.30-fast.flm,3.8000000000029104,0.6477299270372474,0.0067380508252477,-9.294852270617616,0.0092346865319081,127.21,HV
sn1997bp-19970429.26-fast.flm,18.760000000002037,8.599490392357637,0.0068161988497325,15.629545377327672,0.0096565527861425,109.95,HV
sn1997bp-19970508.15-fast.flm,27.650000000001455,12.82192228094298,0.01084259164353,28.333507455842778,0.0218870727469898,78.97,HV
sn1997bp-19970512.22-fast.flm,31.720000000001164,29.95488700914725,0.0075615145736736,30.406228513068797,0.0212287659603341,72.81,HV
sn1997bp-19970530.18-fast.flm,49.68000000000029,29.44974558116734,0.0116455523275529,47.18932882109209,0.0140457184314557,41.17,HV
sn1997bq-19970409.15-fast.flm,-10.75,-6.881987169365567,0.0090144536649576,-14.620071410327538,0.0380568991497799,63.59,HV
sn1997bq-19970410.16-fast.flm,-9.739999999997965,-4.613541980803041,0.0133055833468103,-13.41530120374917,0.0303630904880005,96.03,HV
sn1997bq-19970411.13-fast.flm,-8.770000000004075,-8.3571075555264,0.0167542549537521,-12.7212126913148,0.0630378429590627,35.2,HV
sn1997bq-19970412.13-fast.flm,-7.770000000004075,-11.18252627830095,0.0533183882402686,-11.48332233343554,0.1327638559844364,15.09,HV
sn1997bq-19970413.22-fast.flm,-6.680000000000291,-2.58206964463947,0.0145711096490308,-10.51860006743602,0.0224567454167637,69.7,HV
sn1997bq-19970414.21-fast.flm,-5.690000000002328,-0.8058506229339192,0.0076985834924714,-9.943258515210132,0.0120604177506725,127.44,HV
sn1997bq-19970429.17-fast.flm,9.2699999999968,0.9829180376014788,0.0073903684404882,8.762667244814034,0.0089054458121581,127.39,HV
sn1997bq-19970501.17-fast.flm,11.2699999999968,1.3191040377503775,0.0099679354490674,9.806200626359,0.0135447525554877,120.93,HV
sn1997bq-19970509.16-fast.flm,19.260000000002037,14.35373631427392,0.0173732401114213,18.276765428861346,0.021715676561764,58.32,HV
sn1997bq-19970606.18-fast.flm,47.27999999999883,38.6744009337201,0.0264272501882406,46.88421378678366,0.022014491408826,31.6,HV
sn1997do-19971102.46-fast.flm,-11.639999999999418,-6.800656267858837,0.0108274568467647,-17.087383469454373,0.0593786839115554,73.02,HV
sn1997do-19971103.43-fast.flm,-10.669999999998254,-4.7914286185194825,0.011462764046029,-15.509259894299458,0.0455676438504491,91.76,HV
sn1997do-19971106.51-fast.flm,-7.5899999999965075,-10.514317262656336,0.0498223627163302,-10.515598901722525,0.0518267025290744,56.86,HV
sn1997do-19971107.51-fast.flm,-6.5899999999965075,-1.0230876660257209,0.0126452083372588,-9.454073490207708,0.0168700163926124,161.13,HV
sn1997do-19971122.45-fast.flm,8.349999999998545,0.6633097238761999,0.0045700795536935,8.355980631794193,0.0061735524343545,183.6,HV
sn1997do-19971124.45-fast.flm,10.349999999998545,0.5322265988687258,0.0098090795447965,9.257438820060315,0.0151272296312178,164.12,HV
sn1997do-19971125.38-fast.flm,11.279999999998836,0.6726823940657753,0.011078320230097,10.184931263797688,0.0190300095538573,136.31,HV
sn1997do-19971126.37-fast.flm,12.270000000004076,0.6545906455831243,0.0123965969899906,10.91642450583726,0.0295624412554233,141.06,HV
sn1997do-19971128.50-fast.flm,14.400000000001455,1.074892462914392,0.0139060677340969,12.217766861244314,0.0205039841739208,140.98,HV
sn1997do-19971129.55-fast.flm,15.450000000004366,0.3001956715390886,0.0169697401312315,13.217248436562324,0.0427510396224721,117.83,HV
sn1997do-19971204.33-fast.flm,20.2300000000032,9.759220693141344,0.0106929944699282,16.116831870509955,0.0231649861160664,108.93,HV
sn1997do-19971205.30-fast.flm,21.20000000000437,10.25704563587278,0.0113108125245896,16.576189556879715,0.0325734908062249,94.75,HV
sn1997do-19980101.40-fast.flm,48.30000000000291,16.08396498963749,0.0152082975673747,46.407330739034926,0.0274541961090778,64.41,HV
sn1997dt-19971123.19-fast.flm,-10.709999999999129,-6.042784919910393,0.0105428135268614,-9.715182324945337,0.0378954367800994,91.61,N
sn1997dt-19971124.09-fast.flm,-9.810000000004948,-8.539338327627815,0.0437166772756038,-8.536204428622668,0.048408264086048,73.14,N
sn1997dt-19971125.11-fast.flm,-8.790000000000873,-3.5199561541267808,0.0093943400053575,-7.530850105395837,0.0198936904550899,138.93,N
sn1997dt-19971126.14-fast.flm,-7.760000000002037,-3.7598325689100514,0.0092928604049165,-7.084879202967784,0.0205665238370242,133.05,N
sn1997dt-19971129.11-fast.flm,-4.790000000000873,-1.684547108975094,0.0120237069949077,-5.1821485543737795,0.0168536382161327,154.96,N
